"CompoundID";"Label";"Hf_Hf_d1";"Hf_Hf_d2";"Hf_Hf_d3";"Hf_Hf_d4";"Hf_Hf_d5";"Hf_Hf_d6";"Hf_Hf_d7";"Hf_Hf_d8";"Hf_Hf_d9";"Hf_Hf_d10";"Hf_Hf_d11";"Hf_Hf_d12";"Hf_Hf_d13";"Hf_Hf_d14";"Hf_Hf_d15";"Hf_Ar_d1";"Hf_Ar_d2";"Hf_Ar_d3";"Hf_Ar_d4";"Hf_Ar_d5";"Hf_Ar_d6";"Hf_Ar_d7";"Hf_Ar_d8";"Hf_Ar_d9";"Hf_Ar_d10";"Hf_Ar_d11";"Hf_Ar_d12";"Hf_Ar_d13";"Hf_Ar_d14";"Hf_Ar_d15";"Hf_D_d1";"Hf_D_d2";"Hf_D_d3";"Hf_D_d4";"Hf_D_d5";"Hf_D_d6";"Hf_D_d7";"Hf_D_d8";"Hf_D_d9";"Hf_D_d10";"Hf_D_d11";"Hf_D_d12";"Hf_D_d13";"Hf_D_d14";"Hf_D_d15";"Hf_+_d1";"Hf_+_d2";"Hf_+_d3";"Hf_+_d4";"Hf_+_d5";"Hf_+_d6";"Hf_+_d7";"Hf_+_d8";"Hf_+_d9";"Hf_+_d10";"Hf_+_d11";"Hf_+_d12";"Hf_+_d13";"Hf_+_d14";"Hf_+_d15";"Hf_Ac_d1";"Hf_Ac_d2";"Hf_Ac_d3";"Hf_Ac_d4";"Hf_Ac_d5";"Hf_Ac_d6";"Hf_Ac_d7";"Hf_Ac_d8";"Hf_Ac_d9";"Hf_Ac_d10";"Hf_Ac_d11";"Hf_Ac_d12";"Hf_Ac_d13";"Hf_Ac_d14";"Hf_Ac_d15";"Hf_-_d1";"Hf_-_d2";"Hf_-_d3";"Hf_-_d4";"Hf_-_d5";"Hf_-_d6";"Hf_-_d7";"Hf_-_d8";"Hf_-_d9";"Hf_-_d10";"Hf_-_d11";"Hf_-_d12";"Hf_-_d13";"Hf_-_d14";"Hf_-_d15";"Ar_Ar_d1";"Ar_Ar_d2";"Ar_Ar_d3";"Ar_Ar_d4";"Ar_Ar_d5";"Ar_Ar_d6";"Ar_Ar_d7";"Ar_Ar_d8";"Ar_Ar_d9";"Ar_Ar_d10";"Ar_Ar_d11";"Ar_Ar_d12";"Ar_Ar_d13";"Ar_Ar_d14";"Ar_Ar_d15";"Ar_D_d1";"Ar_D_d2";"Ar_D_d3";"Ar_D_d4";"Ar_D_d5";"Ar_D_d6";"Ar_D_d7";"Ar_D_d8";"Ar_D_d9";"Ar_D_d10";"Ar_D_d11";"Ar_D_d12";"Ar_D_d13";"Ar_D_d14";"Ar_D_d15";"Ar_+_d1";"Ar_+_d2";"Ar_+_d3";"Ar_+_d4";"Ar_+_d5";"Ar_+_d6";"Ar_+_d7";"Ar_+_d8";"Ar_+_d9";"Ar_+_d10";"Ar_+_d11";"Ar_+_d12";"Ar_+_d13";"Ar_+_d14";"Ar_+_d15";"Ar_Ac_d1";"Ar_Ac_d2";"Ar_Ac_d3";"Ar_Ac_d4";"Ar_Ac_d5";"Ar_Ac_d6";"Ar_Ac_d7";"Ar_Ac_d8";"Ar_Ac_d9";"Ar_Ac_d10";"Ar_Ac_d11";"Ar_Ac_d12";"Ar_Ac_d13";"Ar_Ac_d14";"Ar_Ac_d15";"Ar_-_d1";"Ar_-_d2";"Ar_-_d3";"Ar_-_d4";"Ar_-_d5";"Ar_-_d6";"Ar_-_d7";"Ar_-_d8";"Ar_-_d9";"Ar_-_d10";"Ar_-_d11";"Ar_-_d12";"Ar_-_d13";"Ar_-_d14";"Ar_-_d15";"D_D_d1";"D_D_d2";"D_D_d3";"D_D_d4";"D_D_d5";"D_D_d6";"D_D_d7";"D_D_d8";"D_D_d9";"D_D_d10";"D_D_d11";"D_D_d12";"D_D_d13";"D_D_d14";"D_D_d15";"D_+_d1";"D_+_d2";"D_+_d3";"D_+_d4";"D_+_d5";"D_+_d6";"D_+_d7";"D_+_d8";"D_+_d9";"D_+_d10";"D_+_d11";"D_+_d12";"D_+_d13";"D_+_d14";"D_+_d15";"D_Ac_d1";"D_Ac_d2";"D_Ac_d3";"D_Ac_d4";"D_Ac_d5";"D_Ac_d6";"D_Ac_d7";"D_Ac_d8";"D_Ac_d9";"D_Ac_d10";"D_Ac_d11";"D_Ac_d12";"D_Ac_d13";"D_Ac_d14";"D_Ac_d15";"D_-_d1";"D_-_d2";"D_-_d3";"D_-_d4";"D_-_d5";"D_-_d6";"D_-_d7";"D_-_d8";"D_-_d9";"D_-_d10";"D_-_d11";"D_-_d12";"D_-_d13";"D_-_d14";"D_-_d15";"+_+_d1";"+_+_d2";"+_+_d3";"+_+_d4";"+_+_d5";"+_+_d6";"+_+_d7";"+_+_d8";"+_+_d9";"+_+_d10";"+_+_d11";"+_+_d12";"+_+_d13";"+_+_d14";"+_+_d15";"+_Ac_d1";"+_Ac_d2";"+_Ac_d3";"+_Ac_d4";"+_Ac_d5";"+_Ac_d6";"+_Ac_d7";"+_Ac_d8";"+_Ac_d9";"+_Ac_d10";"+_Ac_d11";"+_Ac_d12";"+_Ac_d13";"+_Ac_d14";"+_Ac_d15";"+_-_d1";"+_-_d2";"+_-_d3";"+_-_d4";"+_-_d5";"+_-_d6";"+_-_d7";"+_-_d8";"+_-_d9";"+_-_d10";"+_-_d11";"+_-_d12";"+_-_d13";"+_-_d14";"+_-_d15";"Ac_Ac_d1";"Ac_Ac_d2";"Ac_Ac_d3";"Ac_Ac_d4";"Ac_Ac_d5";"Ac_Ac_d6";"Ac_Ac_d7";"Ac_Ac_d8";"Ac_Ac_d9";"Ac_Ac_d10";"Ac_Ac_d11";"Ac_Ac_d12";"Ac_Ac_d13";"Ac_Ac_d14";"Ac_Ac_d15";"Ac_-_d1";"Ac_-_d2";"Ac_-_d3";"Ac_-_d4";"Ac_-_d5";"Ac_-_d6";"Ac_-_d7";"Ac_-_d8";"Ac_-_d9";"Ac_-_d10";"Ac_-_d11";"Ac_-_d12";"Ac_-_d13";"Ac_-_d14";"Ac_-_d15";"-_-_d1";"-_-_d2";"-_-_d3";"-_-_d4";"-_-_d5";"-_-_d6";"-_-_d7";"-_-_d8";"-_-_d9";"-_-_d10";"-_-_d11";"-_-_d12";"-_-_d13";"-_-_d14";"-_-_d15";"SlogP";"SMR";"LabuteASA";"TPSA";"AMW";"ExactMW";"NumLipinskiHBA";"NumLipinskiHBD";"NumRotatableBonds";"NumHBD";"NumHBA";"NumAmideBonds";"NumHeteroAtoms";"NumHeavyAtoms";"NumAtoms";"NumStereocenters";"NumUnspecifiedStereocenters";"NumRings";"NumAromaticRings";"NumSaturatedRings";"NumAliphaticRings";"NumAromaticHeterocycles";"NumSaturatedHeterocycles";"NumAliphaticHeterocycles";"NumAromaticCarbocycles";"NumSaturatedCarbocycles";"NumAliphaticCarbocycles";"FractionCSP3"
"SPE_K28863208";"inactive";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;1.3;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.1639999999999997;71.87020000000004;112.11376190834824;32.34;264.756;264.102940844;3;1;2;1;2;1;4;18;35;1;0;4;1;3;3;0;3;3;1;0;0;0.5
"SPE_K75551531";"inactive";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0.30000001;2.3;0.30000001;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0;0.30000001;2.3;0.30000001;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0.30000001;2.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;2.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.5674;65.76500000000001;107.49594020067171;117.74000000000001;265.22099999999995;265.058637072;7;2;4;2;6;0;7;19;30;0;0;1;1;0;0;0;0;0;1;0;0;0.16666666666666666
"SPE_K64838454";"inactive";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0;0;0.30000001;1.3;0.30000001;1.3;0.30000001;0;0;0;0;0;1.3;1.3;0.30000001;0;0;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;1.3;1.3;0.30000001;0;0;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;1.3;0.30000001;0;0;0;0.30000001;1.3;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8527000000000005;74.58600000000003;115.67048293503831;30.19;265.29100000000005;265.101525604;3;0;2;0;3;0;4;20;32;0;0;3;3;0;0;3;0;0;0;0;0;0.125
"SPE_K91370081";"inactive";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;1.3;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0;0;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;2.3;1.3;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5020999999999994;70.04950000000004;112.07781737600222;67.78999999999999;265.30899999999997;265.131408088;5;2;4;2;5;0;5;19;38;3;0;2;1;1;1;0;1;1;1;0;0;0.5
"SPE_K11663430";"inactive";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0.30000001;2.3;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;2.3;0.30000001;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0.30000001;1.3;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.3;0.30000001;0.30000001;1.3;0.30000001;0;0;0;0;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.3;0.30000001;0;0;0;0;0;0.30000001;1.3;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;2.3;2.3;0.30000001;0;0;0;0.30000001;2.3;1.3;0.30000001;1.3;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0;0.30000001;1.3;0.30000001;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.8660999999999996;70.49790000000003;111.74162883459395;91.32000000000001;265.31300000000005;265.142641468;6;3;8;3;4;2;6;19;38;0;0;1;1;0;0;1;0;0;0;0;0;0.46153846153846156
"SPE_K59875992";"inactive";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;1.3;0.30000001;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0.30000001;2.3;0.30000001;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.3;1.3;1.3;1.3;0.30000001;1.3;0.30000001;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.624500000000001;79.84070000000003;117.18117451609746;39.08;265.31600000000003;265.1215121;4;1;4;1;4;0;4;20;35;0;0;3;3;0;0;1;0;0;2;0;0;0.0625
"SPE_K79337272";"inactive";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0;0;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.3;0.30000001;1.3;0.30000001;0.30000001;2.3;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;1.3;0.30000001;0;0;0;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0;0.30000001;1.3;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0145999999999997;77.05620000000003;117.8280556493447;54.88;265.316;265.1215121;4;1;2;1;3;1;4;20;35;0;0;2;2;0;0;2;0;0;0;0;0;0.1875
"SPE_K02764365";"inactive";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;1.3;2.3;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.3;1.3;0.30000001;1.3;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;3.3;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.2417000000000016;73.11440000000003;109.31462616369994;67.00999999999999;265.33799999999997;265.08849772;5;2;3;2;4;1;6;18;33;0;0;2;2;0;0;1;0;0;1;0;0;0.3333333333333333
"SPE_K79131256";"inactive";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;1.3;2.3;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.3;1.3;0.30000001;1.3;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;3.3;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.2433000000000005;73.13640000000002;109.31462616369996;67.00999999999999;265.33799999999997;265.08849772;5;2;4;2;4;1;6;18;33;0;0;2;2;0;0;1;0;0;1;0;0;0.3333333333333333
"SPE_K99300445";"inactive";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;2.3;1.3;0.30000001;0;0;0;0;0;0;0;0;1.3;0.30000001;0;0.30000001;1.3;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.6949000000000014;84.23870000000005;119.51239508368637;27.63;265.36;265.157897608;3;1;5;1;3;0;3;20;39;0;0;3;2;0;1;0;0;1;2;0;0;0.23529411764705882
"SPE_K95785345";"inactive";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;1.3;1.3;0.30000001;0.30000001;1.3;0.30000001;0;0;0;0;0;0;1.3;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;2.3;0.30000001;0;0.30000001;2.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0.30000001;1.3;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0.30000001;1.3;1.3;0.30000001;0;0;0;0.30000001;2.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;2.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.60774;70.32420000000002;109.95661104659912;75.91;265.36199999999997;265.11175858409;5;3;4;2;5;0;6;18;35;0;0;2;2;0;0;2;0;0;0;0;0;0.4166666666666667
"SPE_M58433298";"inactive";0;0.30000001;2.3;0.30000001;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;3.3;1.3;0.30000001;3.3;1.3;0.30000001;3.3;0.30000001;0;0;0;0;0;0;0.30000001;3.3;0.30000001;0.30000001;3.3;0.30000001;0.30000001;3.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;6.3000002;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;9.3000002;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;3.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;3.384100000000002;67.49320000000006;105.70479940179777;66.43;265.395;265.14790385991;4;0;12;0;4;0;5;17;42;0;0;0;0;0;0;0;0;0;0;0;0;1
